score,tier,actual,predicted
0.16165253655652853,LEGITIMATE,0,0
0.05053024182166249,LEGITIMATE,0,0
0.057605131538353366,LEGITIMATE,0,0
0.1490287787536305,LEGITIMATE,0,0
0.18336994182064645,LEGITIMATE,0,0
0.10560343967640431,LEGITIMATE,0,0
0.12668003609217374,LEGITIMATE,0,0
0.14625638840518865,LEGITIMATE,0,0
0.12448350541656239,LEGITIMATE,0,0
0.06492750930002028,LEGITIMATE,0,0
0.08127526430260176,LEGITIMATE,0,0
0.03200968616868555,LEGITIMATE,0,0
0.08782960381877905,LEGITIMATE,0,0
0.06328238562836,LEGITIMATE,0,0
0.11936052404368164,LEGITIMATE,0,0
0.12160815704833003,LEGITIMATE,0,0
0.09095638066034525,LEGITIMATE,0,0
0.10164530932873468,LEGITIMATE,0,0
0.0588534352217592,LEGITIMATE,0,0
0.06790288695221675,LEGITIMATE,0,0
0.12829708801141634,LEGITIMATE,0,0
0.11555618043033374,LEGITIMATE,0,0
0.09984939165527641,LEGITIMATE,0,0
0.031182262141949118,LEGITIMATE,0,0
0.03642387320890806,LEGITIMATE,0,0
0.03489891376115863,LEGITIMATE,0,0
0.07985296738307125,LEGITIMATE,0,0
0.09370155549203016,LEGITIMATE,0,0
0.19393813965073656,LEGITIMATE,0,0
0.09215109057305132,LEGITIMATE,0,0
0.04794617631746646,LEGITIMATE,0,0
0.04192635249210893,LEGITIMATE,0,0
0.14328809171834192,LEGITIMATE,0,0
0.038837366181424596,LEGITIMATE,0,0
0.0841425776442141,LEGITIMATE,0,0
0.14694548792327575,LEGITIMATE,0,0
0.0790911482393189,LEGITIMATE,0,0
0.07609965053332746,LEGITIMATE,0,0
0.05159807632317793,LEGITIMATE,0,0
0.0531249428844974,LEGITIMATE,0,0
0.01630711978427881,LEGITIMATE,0,0
0.09216046257824607,LEGITIMATE,0,0
0.026097519620510653,LEGITIMATE,0,0
0.18613622680044434,LEGITIMATE,0,0
0.06697970272473394,LEGITIMATE,0,0
0.06804665864511485,LEGITIMATE,0,0
0.06418323115651642,LEGITIMATE,0,0
0.057211322920447734,LEGITIMATE,0,0
0.041877802094997585,LEGITIMATE,0,0
0.07071381442467338,LEGITIMATE,0,0
0.07394498508447725,LEGITIMATE,0,0
0.08427883245050037,LEGITIMATE,0,0
0.08816013429359941,LEGITIMATE,0,0
0.06137146943952063,LEGITIMATE,0,0
0.042971568808929106,LEGITIMATE,0,0
0.0320110785127803,LEGITIMATE,0,0
0.041032040323656094,LEGITIMATE,0,0
0.1366440077541646,LEGITIMATE,0,0
0.038824561063827964,LEGITIMATE,0,0
0.049494010615525705,LEGITIMATE,0,0
0.041741720777748396,LEGITIMATE,0,0
0.09535431177663964,LEGITIMATE,0,0
0.10259713209383925,LEGITIMATE,0,0
0.04783786490638189,LEGITIMATE,0,0
0.09234264143825395,LEGITIMATE,0,0
0.09934310519003475,LEGITIMATE,0,0
0.054147479001343146,LEGITIMATE,0,0
0.01682626112582201,LEGITIMATE,0,0
0.07377139935550088,LEGITIMATE,0,0
0.15849148757139842,LEGITIMATE,0,0
0.0620053978746919,LEGITIMATE,0,0
0.07047300307097193,LEGITIMATE,0,0
0.1484607116543772,LEGITIMATE,0,0
0.04649750790877658,LEGITIMATE,0,0
0.123231201668757,LEGITIMATE,0,0
0.09539223724535183,LEGITIMATE,0,0
0.10089447626877587,LEGITIMATE,0,0
0.08082417669929544,LEGITIMATE,0,0
0.11829386938211525,LEGITIMATE,0,0
0.0751324954927583,LEGITIMATE,0,0
0.13512109649148443,LEGITIMATE,0,0
0.02607855422330186,LEGITIMATE,0,0
0.06612231935505433,LEGITIMATE,0,0
0.030904548638708073,LEGITIMATE,0,0
0.10236961054015443,LEGITIMATE,0,0
0.2120616352288187,LEGITIMATE,0,0
0.11246609794770356,LEGITIMATE,0,0
0.032043385723472456,LEGITIMATE,0,0
0.09235263357791479,LEGITIMATE,0,0
0.10965082380817552,LEGITIMATE,0,0
0.1308035396546507,LEGITIMATE,0,0
0.09671671463144631,LEGITIMATE,0,0
0.09550976372766368,LEGITIMATE,0,0
0.1500644080118743,LEGITIMATE,0,0
0.11688023392380305,LEGITIMATE,0,0
0.17779608478356868,LEGITIMATE,0,0
0.09256532904181089,LEGITIMATE,0,0
0.04362683905932342,LEGITIMATE,0,0
0.019711391924778006,LEGITIMATE,0,0
0.07579962366347388,LEGITIMATE,0,0
0.037330184495620145,LEGITIMATE,0,0
0.08051437402843854,LEGITIMATE,0,0
0.08548645118739573,LEGITIMATE,0,0
0.10663075541139004,LEGITIMATE,0,0
0.07392015013598247,LEGITIMATE,0,0
0.12664047354835298,LEGITIMATE,0,0
0.08234872609561113,LEGITIMATE,0,0
0.09318010674677052,LEGITIMATE,0,0
0.03606353266516164,LEGITIMATE,0,0
0.02196839704042436,LEGITIMATE,0,0
0.0715607295053575,LEGITIMATE,0,0
0.09666478358449494,LEGITIMATE,0,0
0.1594043133673072,LEGITIMATE,0,0
0.1128052976515375,LEGITIMATE,0,0
0.07930108342544709,LEGITIMATE,0,0
0.1285865943733255,LEGITIMATE,0,0
0.08257843253015498,LEGITIMATE,0,0
0.09659744702239272,LEGITIMATE,0,0
0.07369255070289565,LEGITIMATE,0,0
0.03944930057548988,LEGITIMATE,0,0
0.07851143788812388,LEGITIMATE,0,0
0.056159875813812495,LEGITIMATE,0,0
0.1171677418465314,LEGITIMATE,0,0
0.09750733458608361,LEGITIMATE,0,0
0.09733134356988125,LEGITIMATE,1,0
0.18526497684276477,LEGITIMATE,0,0
0.08832285555198574,LEGITIMATE,0,0
0.0699705087399161,LEGITIMATE,0,0
0.11633861946415325,LEGITIMATE,0,0
0.045818977009257925,LEGITIMATE,0,0
0.0906417723260902,LEGITIMATE,0,0
0.0938188343948699,LEGITIMATE,0,0
0.11660493792942675,LEGITIMATE,0,0
0.10838976362319128,LEGITIMATE,0,0
0.1707474998006159,LEGITIMATE,0,0
0.05792012861387876,LEGITIMATE,0,0
0.029521464057999398,LEGITIMATE,0,0
0.08221828889462976,LEGITIMATE,0,0
0.045828066223010326,LEGITIMATE,0,0
0.12487019401199054,LEGITIMATE,0,0
0.10458164221965652,LEGITIMATE,0,0
0.03898897111076755,LEGITIMATE,0,0
0.037003521040562974,LEGITIMATE,0,0
0.08513976282551164,LEGITIMATE,0,0
0.06909270644588304,LEGITIMATE,0,0
0.0500139188869031,LEGITIMATE,0,0
0.17391687029823938,LEGITIMATE,0,0
0.09693484644769565,LEGITIMATE,0,0
0.09026136772147468,LEGITIMATE,0,0
0.11489176427542262,LEGITIMATE,0,0
0.015369234322511537,LEGITIMATE,0,0
0.05140699396428705,LEGITIMATE,0,0
0.07637325085293499,LEGITIMATE,0,0
0.10119638702223636,LEGITIMATE,0,0
0.07257600281817378,LEGITIMATE,0,0
0.07403260178417205,LEGITIMATE,0,0
0.09950381552641317,LEGITIMATE,0,0
0.03997501526464485,LEGITIMATE,0,0
0.20152786074719034,LEGITIMATE,0,0
0.08663784945078522,LEGITIMATE,0,0
0.19569374874467452,LEGITIMATE,0,0
0.06556596470289267,LEGITIMATE,0,0
0.11984195056528094,LEGITIMATE,0,0
0.11847875199921551,LEGITIMATE,0,0
0.03978043418511707,LEGITIMATE,0,0
0.1472085477830443,LEGITIMATE,0,0
0.039508875288098336,LEGITIMATE,0,0
0.07630905096845159,LEGITIMATE,0,0
0.07210645069823586,LEGITIMATE,0,0
0.0630700454639753,LEGITIMATE,0,0
0.18400970541144976,LEGITIMATE,0,0
0.08675689035510585,LEGITIMATE,0,0
0.09991936573388359,LEGITIMATE,0,0
0.10325118868333238,LEGITIMATE,0,0
0.1385678922725781,LEGITIMATE,0,0
0.17360289973753587,LEGITIMATE,0,0
0.07613469114945255,LEGITIMATE,0,0
0.09951882716843562,LEGITIMATE,0,0
0.08805729745058924,LEGITIMATE,0,0
0.09048277774294328,LEGITIMATE,0,0
0.10678672320514566,LEGITIMATE,0,0
0.05342920993507815,LEGITIMATE,0,0
0.08783671369622348,LEGITIMATE,0,0
0.031146225768265243,LEGITIMATE,0,0
0.11442228127683668,LEGITIMATE,0,0
0.07961279180658402,LEGITIMATE,0,0
0.16716067311617316,LEGITIMATE,0,0
0.0742583568783278,LEGITIMATE,0,0
0.12846470686595074,LEGITIMATE,0,0
0.07149196705687856,LEGITIMATE,0,0
0.09448909517333914,LEGITIMATE,0,0
0.07950439148599414,LEGITIMATE,0,0
0.05367361862731969,LEGITIMATE,0,0
0.08140460595904118,LEGITIMATE,0,0
0.08845203767350573,LEGITIMATE,0,0
0.10216518551070719,LEGITIMATE,0,0
0.127942374736444,LEGITIMATE,0,0
0.08137370730260093,LEGITIMATE,0,0
0.1359588573086574,LEGITIMATE,0,0
0.04955950496242311,LEGITIMATE,0,0
0.1180989276492913,LEGITIMATE,0,0
0.021560960915866036,LEGITIMATE,0,0
0.05000422859619977,LEGITIMATE,0,0
0.13632276399281482,LEGITIMATE,0,0
0.05240159805657778,LEGITIMATE,0,0
0.11181817041542301,LEGITIMATE,0,0
0.07884081440230341,LEGITIMATE,0,0
0.1539470269898326,LEGITIMATE,0,0
0.055420778498805154,LEGITIMATE,0,0
0.09205381437609284,LEGITIMATE,0,0
0.07828751765219057,LEGITIMATE,0,0
0.07982491883489841,LEGITIMATE,0,0
0.1184941195006658,LEGITIMATE,0,0
0.03716280930648427,LEGITIMATE,0,0
0.045719063101580124,LEGITIMATE,0,0
0.1123971530601824,LEGITIMATE,0,0
0.08960295938349892,LEGITIMATE,0,0
0.04668212589192078,LEGITIMATE,0,0
0.10280038246799242,LEGITIMATE,0,0
0.06801708731521885,LEGITIMATE,0,0
0.07427543704838145,LEGITIMATE,0,0
0.06964116892002502,LEGITIMATE,0,0
0.0638397184351869,LEGITIMATE,0,0
0.04307353183372577,LEGITIMATE,0,0
0.09181869732068512,LEGITIMATE,0,0
0.06469597075617568,LEGITIMATE,0,0
0.11651331266189976,LEGITIMATE,0,0
0.039430305219837626,LEGITIMATE,0,0
0.5913459540379684,MEDIUM RISK,1,0
0.10775104012680302,LEGITIMATE,0,0
0.019436545490242593,LEGITIMATE,0,0
0.0657432035044802,LEGITIMATE,0,0
0.126157233996166,LEGITIMATE,0,0
0.05907122270981676,LEGITIMATE,0,0
0.01723378077232492,LEGITIMATE,0,0
0.06887297945470144,LEGITIMATE,0,0
0.09350881322812696,LEGITIMATE,0,0
0.0822334501668814,LEGITIMATE,0,0
0.15403541233921472,LEGITIMATE,0,0
0.11211004543476137,LEGITIMATE,0,0
0.8157672364961885,HIGH RISK,1,1
0.047317177167377024,LEGITIMATE,0,0
0.1724237412766407,LEGITIMATE,0,0
0.13687443438099467,LEGITIMATE,0,0
0.10557424855484493,LEGITIMATE,0,0
0.10807949768365223,LEGITIMATE,0,0
0.10368671997577666,LEGITIMATE,0,0
0.06434353252743898,LEGITIMATE,0,0
0.13646749003984654,LEGITIMATE,0,0
0.043984770070295796,LEGITIMATE,0,0
0.12645864099915163,LEGITIMATE,0,0
0.09531061900813675,LEGITIMATE,0,0
0.04554257696349383,LEGITIMATE,0,0
0.11561691735742871,LEGITIMATE,0,0
0.1595848842965994,LEGITIMATE,0,0
0.08109804111936923,LEGITIMATE,0,0
0.10071509738620042,LEGITIMATE,0,0
0.14655950554862482,LEGITIMATE,0,0
0.09431868759429238,LEGITIMATE,0,0
0.11681001636976505,LEGITIMATE,0,0
0.06906203505706052,LEGITIMATE,0,0
0.07039864651979376,LEGITIMATE,0,0
0.06531655058471744,LEGITIMATE,0,0
0.16469026414973087,LEGITIMATE,0,0
0.15116512536575846,LEGITIMATE,0,0
0.1071292841255126,LEGITIMATE,0,0
0.07008736225620144,LEGITIMATE,0,0
0.06667051854299118,LEGITIMATE,0,0
0.07257817809502762,LEGITIMATE,0,0
0.05223026025930491,LEGITIMATE,0,0
0.12895355960883884,LEGITIMATE,0,0
0.09628358348207347,LEGITIMATE,0,0
0.10786241692351059,LEGITIMATE,0,0
0.15786513075235525,LEGITIMATE,0,0
0.025595019051295506,LEGITIMATE,0,0
0.05907638488694643,LEGITIMATE,0,0
0.06999592744104818,LEGITIMATE,0,0
0.02528025397161135,LEGITIMATE,0,0
0.0836091658039189,LEGITIMATE,0,0
0.07539307786761928,LEGITIMATE,0,0
0.08482028181947644,LEGITIMATE,0,0
0.07164522427602382,LEGITIMATE,0,0
0.12630130144371873,LEGITIMATE,0,0
0.035253782043410675,LEGITIMATE,0,0
0.022279799218056808,LEGITIMATE,0,0
0.086961420426882,LEGITIMATE,0,0
0.12552688608361143,LEGITIMATE,0,0
0.07144041684991051,LEGITIMATE,0,0
0.13912249025604298,LEGITIMATE,0,0
0.15184238979996953,LEGITIMATE,0,0
0.045059358201973605,LEGITIMATE,0,0
0.1806987339046511,LEGITIMATE,0,0
0.10614173114336714,LEGITIMATE,0,0
0.11839489117338138,LEGITIMATE,0,0
0.06323405680999758,LEGITIMATE,0,0
0.0857445982610848,LEGITIMATE,0,0
0.08050154991503154,LEGITIMATE,0,0
0.07045509004760879,LEGITIMATE,0,0
0.0728291956253043,LEGITIMATE,0,0
0.0697098877237855,LEGITIMATE,0,0
0.10042589608335435,LEGITIMATE,0,0
0.1874853987394818,LEGITIMATE,0,0
0.0230282836047462,LEGITIMATE,0,0
0.08047219490873203,LEGITIMATE,0,0
0.09304532944705939,LEGITIMATE,0,0
0.10115930179649947,LEGITIMATE,0,0
0.061414703934083645,LEGITIMATE,0,0
0.14324359926236988,LEGITIMATE,0,0
0.03499581572846149,LEGITIMATE,0,0
0.072929936368068,LEGITIMATE,0,0
0.1541852482640239,LEGITIMATE,0,0
0.08903024961373363,LEGITIMATE,0,0
0.11591287142052696,LEGITIMATE,0,0
0.08128033760966227,LEGITIMATE,0,0
0.061374156031612656,LEGITIMATE,0,0
0.09936853264976245,LEGITIMATE,0,0
0.15474737023440596,LEGITIMATE,0,0
0.04648941612569577,LEGITIMATE,0,0
0.07322617101175008,LEGITIMATE,0,0
0.04757539410854805,LEGITIMATE,0,0
0.06829306829504195,LEGITIMATE,0,0
0.04366609979540779,LEGITIMATE,0,0
0.1557070914080923,LEGITIMATE,0,0
0.14448625429823717,LEGITIMATE,0,0
0.03800478803070664,LEGITIMATE,0,0
0.15518339550524468,LEGITIMATE,0,0
0.08767586519863327,LEGITIMATE,0,0
0.16252604811924776,LEGITIMATE,0,0
0.14800027018692166,LEGITIMATE,0,0
0.143688969776882,LEGITIMATE,0,0
0.0955489461685247,LEGITIMATE,0,0
0.03990451455674337,LEGITIMATE,0,0
0.08214512562397182,LEGITIMATE,0,0
0.15829449935011108,LEGITIMATE,0,0
0.043262003976736664,LEGITIMATE,0,0
0.08211861354015902,LEGITIMATE,0,0
0.12033534426623164,LEGITIMATE,0,0
0.17805485900560816,LEGITIMATE,0,0
0.1249218512597163,LEGITIMATE,0,0
0.10323250848752946,LEGITIMATE,0,0
0.03580791606971608,LEGITIMATE,0,0
0.10143828732771408,LEGITIMATE,0,0
0.05880951518257255,LEGITIMATE,0,0
0.08556394162549943,LEGITIMATE,0,0
0.06256661852969117,LEGITIMATE,0,0
0.13161172099171686,LEGITIMATE,0,0
0.08816231762454688,LEGITIMATE,0,0
0.08224648580226593,LEGITIMATE,0,0
0.11496886438338216,LEGITIMATE,0,0
0.09947776265851745,LEGITIMATE,0,0
0.16530386033266384,LEGITIMATE,0,0
0.0795164054352608,LEGITIMATE,0,0
0.08052164052351227,LEGITIMATE,0,0
0.09053321306707088,LEGITIMATE,0,0
0.08578468933515479,LEGITIMATE,0,0
0.08838505232415843,LEGITIMATE,0,0
0.057874493062038554,LEGITIMATE,0,0
0.05156030093985303,LEGITIMATE,0,0
0.07250767288163648,LEGITIMATE,0,0
0.02076359413071021,LEGITIMATE,0,0
0.04179610872764563,LEGITIMATE,0,0
0.09183281503669477,LEGITIMATE,0,0
0.08967316209603632,LEGITIMATE,0,0
0.18762951987385798,LEGITIMATE,0,0
0.08918701127387611,LEGITIMATE,0,0
0.089575353139859,LEGITIMATE,0,0
0.05491944739867894,LEGITIMATE,0,0
0.059046586830553055,LEGITIMATE,0,0
0.1681214474439607,LEGITIMATE,0,0
0.06211414121934699,LEGITIMATE,0,0
0.13404202866677314,LEGITIMATE,0,0
0.08155958197390273,LEGITIMATE,0,0
0.2546867990051873,LEGITIMATE,0,0
0.11577844033375793,LEGITIMATE,0,0
0.053221784414687695,LEGITIMATE,0,0
0.13379958221808544,LEGITIMATE,0,0
0.12730964178042026,LEGITIMATE,0,0
0.09354548422733007,LEGITIMATE,0,0
0.06670219082599006,LEGITIMATE,0,0
0.05169199786466524,LEGITIMATE,0,0
0.04324657720329659,LEGITIMATE,0,0
0.09799295225406375,LEGITIMATE,0,0
0.11268269465616325,LEGITIMATE,0,0
0.12685407946327548,LEGITIMATE,0,0
0.07143580271091415,LEGITIMATE,0,0
0.11835843700781172,LEGITIMATE,0,0
0.07067932895464846,LEGITIMATE,0,0
0.1066451163169615,LEGITIMATE,0,0
0.04924730168762227,LEGITIMATE,0,0
0.06298303493767234,LEGITIMATE,0,0
0.05828338903034473,LEGITIMATE,0,0
0.0631736472355617,LEGITIMATE,0,0
0.1240674744556809,LEGITIMATE,0,0
0.0880994584854549,LEGITIMATE,0,0
0.12410055038730722,LEGITIMATE,0,0
0.06023186387169562,LEGITIMATE,0,0
0.19694780798445716,LEGITIMATE,0,0
0.024383772714620285,LEGITIMATE,0,0
0.0771419642019409,LEGITIMATE,0,0
0.10620709080927604,LEGITIMATE,0,0
0.04306076248805654,LEGITIMATE,0,0
0.039981522204730335,LEGITIMATE,0,0
0.05927171208374184,LEGITIMATE,0,0
0.11531553792273087,LEGITIMATE,0,0
0.09435721368922469,LEGITIMATE,0,0
0.07629809439427414,LEGITIMATE,0,0
0.06990368503683746,LEGITIMATE,0,0
0.12927534738419116,LEGITIMATE,0,0
0.8968300275620803,HIGH RISK,1,1
0.10392264241569979,LEGITIMATE,0,0
0.049280007036113606,LEGITIMATE,0,0
0.04227287136887899,LEGITIMATE,0,0
0.0682305959560313,LEGITIMATE,0,0
0.06407365931758777,LEGITIMATE,0,0
0.08578586206185776,LEGITIMATE,0,0
0.08120017873471169,LEGITIMATE,0,0
0.18070013439943777,LEGITIMATE,0,0
0.09262491199732378,LEGITIMATE,0,0
0.8489547133248948,HIGH RISK,1,1
0.11212933917417743,LEGITIMATE,0,0
0.09063236369300998,LEGITIMATE,0,0
0.07840806530861186,LEGITIMATE,0,0
0.09777206041911038,LEGITIMATE,0,0
0.04065884322991805,LEGITIMATE,0,0
0.03790475068366161,LEGITIMATE,0,0
0.11110060916263688,LEGITIMATE,0,0
0.09233911938910797,LEGITIMATE,0,0
0.11058071832306574,LEGITIMATE,0,0
0.07794101770048381,LEGITIMATE,0,0
0.10586269467235279,LEGITIMATE,0,0
0.06646576849131684,LEGITIMATE,0,0
0.05353355491829333,LEGITIMATE,0,0
0.08873714594647875,LEGITIMATE,0,0
0.051364840974983235,LEGITIMATE,0,0
0.08311560884867415,LEGITIMATE,0,0
0.05116749236916906,LEGITIMATE,0,0
0.14243666257880053,LEGITIMATE,0,0
0.08763345231799842,LEGITIMATE,0,0
0.0725792334730692,LEGITIMATE,0,0
0.0776187057372645,LEGITIMATE,0,0
0.18105189959387788,LEGITIMATE,0,0
0.16037538929104317,LEGITIMATE,0,0
0.03522354376156652,LEGITIMATE,0,0
0.11185890322121807,LEGITIMATE,0,0
0.040000453349906075,LEGITIMATE,0,0
0.0793836788006413,LEGITIMATE,0,0
0.011502935657360313,LEGITIMATE,0,0
0.12025600389170633,LEGITIMATE,0,0
0.14191448464863204,LEGITIMATE,0,0
0.06551035295917122,LEGITIMATE,0,0
0.1458313573736629,LEGITIMATE,0,0
0.048912625760905194,LEGITIMATE,0,0
0.17123779028985878,LEGITIMATE,0,0
0.07215917996483534,LEGITIMATE,0,0
0.050359625959772794,LEGITIMATE,0,0
0.0730346465037263,LEGITIMATE,0,0
0.2194122219483762,LEGITIMATE,0,0
0.047617769036680836,LEGITIMATE,0,0
0.011523448767619265,LEGITIMATE,0,0
0.02622454667044654,LEGITIMATE,0,0
0.036025081958498135,LEGITIMATE,0,0
0.0827683074472809,LEGITIMATE,0,0
0.08612488289833325,LEGITIMATE,0,0
0.08985148360537205,LEGITIMATE,0,0
0.10305769879353935,LEGITIMATE,0,0
0.09435983371533709,LEGITIMATE,0,0
0.08320451612783626,LEGITIMATE,0,0
0.058757780478317645,LEGITIMATE,0,0
0.046677203434314266,LEGITIMATE,0,0
0.14088704590807752,LEGITIMATE,0,0
0.07773523595010666,LEGITIMATE,0,0
0.17803021348528233,LEGITIMATE,0,0
0.1114206409280089,LEGITIMATE,0,0
0.052561475026872154,LEGITIMATE,0,0
0.07427665453182945,LEGITIMATE,0,0
0.06028060119893421,LEGITIMATE,0,0
0.08724026219256922,LEGITIMATE,0,0
0.043888876684264014,LEGITIMATE,0,0
0.14183774232345087,LEGITIMATE,0,0
0.12078018751629258,LEGITIMATE,0,0
0.024886339085876702,LEGITIMATE,0,0
0.0431361762503856,LEGITIMATE,0,0
0.10215834733958551,LEGITIMATE,0,0
0.057001412323101526,LEGITIMATE,0,0
0.050429294439073596,LEGITIMATE,0,0
0.11143651511437379,LEGITIMATE,0,0
0.15686129665172685,LEGITIMATE,0,0
0.16020879586009187,LEGITIMATE,0,0
0.08091595578581309,LEGITIMATE,0,0
0.18855083999742217,LEGITIMATE,0,0
0.14250166254853663,LEGITIMATE,0,0
0.08503454867783963,LEGITIMATE,0,0
0.047317918960171526,LEGITIMATE,0,0
0.10900332480287811,LEGITIMATE,0,0
0.12321774810399434,LEGITIMATE,0,0
0.08625509038548752,LEGITIMATE,0,0
0.14469345415519516,LEGITIMATE,0,0
0.06579930169477531,LEGITIMATE,0,0
0.0922940955925666,LEGITIMATE,0,0
0.0781140817752952,LEGITIMATE,0,0
0.07065981535927374,LEGITIMATE,0,0
0.10103978761593958,LEGITIMATE,0,0
0.11291359146305698,LEGITIMATE,0,0
0.11954187548679973,LEGITIMATE,0,0
0.0964999094623999,LEGITIMATE,0,0
0.06595712940059967,LEGITIMATE,0,0
0.041075106313944995,LEGITIMATE,0,0
0.11267297983220118,LEGITIMATE,0,0
0.022969955709892582,LEGITIMATE,0,0
0.046697878605344405,LEGITIMATE,0,0
0.14428825634078737,LEGITIMATE,0,0
0.1850760224588101,LEGITIMATE,0,0
0.06973804833134899,LEGITIMATE,0,0
0.15013511999530105,LEGITIMATE,0,0
0.0967946671826173,LEGITIMATE,0,0
0.09426503696092958,LEGITIMATE,0,0
0.2086490146769178,LEGITIMATE,0,0
0.12291128064303372,LEGITIMATE,0,0
0.06965124562339316,LEGITIMATE,0,0
0.15510314296784514,LEGITIMATE,0,0
0.09719031860111788,LEGITIMATE,0,0
0.11600510238015388,LEGITIMATE,0,0
0.044744003715241815,LEGITIMATE,0,0
0.07702113812445868,LEGITIMATE,0,0
0.05201396998078648,LEGITIMATE,0,0
0.03566217695110863,LEGITIMATE,0,0
0.09918186203036405,LEGITIMATE,0,0
0.057295499331860414,LEGITIMATE,0,0
0.045660854117818776,LEGITIMATE,0,0
0.04551675444976833,LEGITIMATE,0,0
0.06454734571175115,LEGITIMATE,0,0
0.08843929461112973,LEGITIMATE,0,0
0.09288730952701404,LEGITIMATE,0,0
0.08642133816025321,LEGITIMATE,0,0
0.2053125200064599,LEGITIMATE,0,0
0.14975295020324889,LEGITIMATE,0,0
0.12076298399739051,LEGITIMATE,0,0
0.08391344704574513,LEGITIMATE,0,0
0.023746035262218412,LEGITIMATE,0,0
0.09500756891466716,LEGITIMATE,0,0
0.06738329528483027,LEGITIMATE,0,0
0.021086076876127402,LEGITIMATE,0,0
0.049747364036151494,LEGITIMATE,0,0
0.08587743892534849,LEGITIMATE,0,0
0.07974005812161479,LEGITIMATE,0,0
0.030338142048423687,LEGITIMATE,0,0
0.08479110884620694,LEGITIMATE,0,0
0.119552751894429,LEGITIMATE,0,0
0.06845871702664168,LEGITIMATE,0,0
0.16511716819774414,LEGITIMATE,0,0
0.10703006625224308,LEGITIMATE,0,0
0.1624095207399647,LEGITIMATE,0,0
0.08780127057568206,LEGITIMATE,0,0
0.044739230087226696,LEGITIMATE,0,0
0.07883675394351161,LEGITIMATE,0,0
0.12613977296336654,LEGITIMATE,0,0
0.12690969574333066,LEGITIMATE,0,0
0.07739059869919264,LEGITIMATE,0,0
0.05688206325255044,LEGITIMATE,0,0
0.08486985194832006,LEGITIMATE,0,0
0.02505955686446142,LEGITIMATE,0,0
0.06897325129825613,LEGITIMATE,0,0
0.3994441583895747,WATCH LIST,0,0
0.08002709799832669,LEGITIMATE,0,0
0.11652522650963895,LEGITIMATE,0,0
0.1626078861463121,LEGITIMATE,0,0
0.12229099126966934,LEGITIMATE,0,0
0.12685147223138932,LEGITIMATE,0,0
0.09931005740316036,LEGITIMATE,0,0
0.015660377504560136,LEGITIMATE,0,0
0.051625203804643485,LEGITIMATE,0,0
0.08471270314171973,LEGITIMATE,0,0
0.05495163155685316,LEGITIMATE,0,0
0.03899042140571902,LEGITIMATE,0,0
0.10210565310671366,LEGITIMATE,0,0
0.10264987303337862,LEGITIMATE,0,0
0.05602315082029507,LEGITIMATE,0,0
0.060103326603563004,LEGITIMATE,0,0
0.13450859535048665,LEGITIMATE,0,0
0.11969718033081221,LEGITIMATE,0,0
0.029485711721366048,LEGITIMATE,0,0
0.1255644565570988,LEGITIMATE,0,0
0.04819057396755886,LEGITIMATE,0,0
0.1870159219991779,LEGITIMATE,0,0
0.11969027538718018,LEGITIMATE,0,0
0.09189639261116943,LEGITIMATE,0,0
0.17204945658506152,LEGITIMATE,0,0
0.17626279091561814,LEGITIMATE,0,0
0.06878623707621949,LEGITIMATE,0,0
0.06711343630516997,LEGITIMATE,0,0
0.08719813550259077,LEGITIMATE,0,0
0.05871394683070956,LEGITIMATE,0,0
0.022367604941404606,LEGITIMATE,0,0
0.048903707214267164,LEGITIMATE,0,0
0.12894607656514231,LEGITIMATE,0,0
0.024109060871363615,LEGITIMATE,0,0
0.10496715541962509,LEGITIMATE,0,0
0.10040076835908456,LEGITIMATE,0,0
0.047520308272779206,LEGITIMATE,0,0
0.08753914773573085,LEGITIMATE,0,0
0.02340149616872386,LEGITIMATE,0,0
0.05202427618229229,LEGITIMATE,0,0
0.058709080948030457,LEGITIMATE,0,0
0.11828907999458146,LEGITIMATE,0,0
0.06796317992720106,LEGITIMATE,0,0
0.1687757761629405,LEGITIMATE,0,0
0.1737891311121531,LEGITIMATE,0,0
0.0636932141951764,LEGITIMATE,0,0
0.0722514122726915,LEGITIMATE,0,0
0.11490304568325856,LEGITIMATE,0,0
0.018764223425689626,LEGITIMATE,0,0
0.14248293656360064,LEGITIMATE,0,0
0.027070771970253885,LEGITIMATE,0,0
0.16273492710101564,LEGITIMATE,0,0
0.09980611127443004,LEGITIMATE,0,0
0.11786926047957035,LEGITIMATE,0,0
0.08558499438670018,LEGITIMATE,0,0
0.07930871101673342,LEGITIMATE,0,0
0.17577487064285352,LEGITIMATE,0,0
0.13625679047766767,LEGITIMATE,0,0
0.13972679330344653,LEGITIMATE,0,0
0.05823595653709471,LEGITIMATE,0,0
0.07216568950716859,LEGITIMATE,0,0
0.023408512366960118,LEGITIMATE,0,0
0.0588930146001398,LEGITIMATE,0,0
0.18408024681221,LEGITIMATE,0,0
0.04797820647810622,LEGITIMATE,0,0
0.05927173117994343,LEGITIMATE,0,0
0.05627951808603872,LEGITIMATE,0,0
0.044752975096980376,LEGITIMATE,0,0
0.08679121551305385,LEGITIMATE,0,0
0.07972319413262469,LEGITIMATE,0,0
0.09636453107735476,LEGITIMATE,0,0
0.12911390188813102,LEGITIMATE,0,0
0.06357279942739912,LEGITIMATE,0,0
0.04122936644093279,LEGITIMATE,0,0
